train_start,train_end,validation_start,validation_end,test_date,prediction,actual,mae
2025-05-09 11:45:00,2025-05-21 18:00:00,2025-05-21 18:15:00,2025-05-27 14:45:00,2025-05-27 15:00:00,0.0012491728,0.0007946570315011,0.00045451580969764244
2025-05-09 12:00:00,2025-05-21 18:15:00,2025-05-21 18:30:00,2025-05-27 15:00:00,2025-05-27 15:15:00,0.00069616706,0.0007817746449691998,8.560758619213576e-05
2025-05-09 12:15:00,2025-05-21 18:30:00,2025-05-21 18:45:00,2025-05-27 15:15:00,2025-05-27 15:30:00,0.0006737176,0.0006703615190613,3.3560672623189104e-06
2025-05-09 12:30:00,2025-05-21 18:45:00,2025-05-21 19:00:00,2025-05-27 15:30:00,2025-05-27 15:45:00,0.00067036203,0.0006303810906959,3.998094039137936e-05
2025-05-09 12:45:00,2025-05-21 19:00:00,2025-05-21 19:15:00,2025-05-27 15:45:00,2025-05-27 16:00:00,0.0006597584,0.0006310147929686,2.874360673773386e-05
2025-05-09 13:00:00,2025-05-21 19:15:00,2025-05-21 19:30:00,2025-05-27 16:00:00,2025-05-27 16:15:00,0.0006415775,0.0005848447463857,5.6732781472616854e-05
2025-05-09 13:15:00,2025-05-21 19:30:00,2025-05-21 19:45:00,2025-05-27 16:15:00,2025-05-27 16:30:00,0.00062497886,0.0005355422370988,8.943661955044982e-05
2025-05-09 13:30:00,2025-05-21 19:45:00,2025-05-21 20:00:00,2025-05-27 16:30:00,2025-05-27 16:45:00,0.00060648686,0.0005351028626481,7.138400220555038e-05
2025-05-09 13:45:00,2025-05-21 20:00:00,2025-05-22 04:00:00,2025-05-27 16:45:00,2025-05-27 17:00:00,0.00059998373,0.0005316807549004,6.830297545301503e-05
2025-05-09 14:00:00,2025-05-22 04:00:00,2025-05-22 04:15:00,2025-05-27 17:00:00,2025-05-27 17:15:00,0.0005833277,0.0005394281189945,4.3899605603848124e-05
2025-05-09 14:15:00,2025-05-22 04:15:00,2025-05-22 04:30:00,2025-05-27 17:15:00,2025-05-27 17:30:00,0.00056641974,0.0005238767961801,4.254294169908689e-05
2025-05-09 14:30:00,2025-05-22 04:30:00,2025-05-22 04:45:00,2025-05-27 17:30:00,2025-05-27 17:45:00,0.000551191,0.0005647911904216,1.3600206451881746e-05
2025-05-09 14:45:00,2025-05-22 04:45:00,2025-05-22 05:00:00,2025-05-27 17:45:00,2025-05-27 18:00:00,0.00053394,0.0005650553222318,3.1115342727006134e-05
2025-05-09 15:00:00,2025-05-22 05:00:00,2025-05-22 05:15:00,2025-05-27 18:00:00,2025-05-27 18:15:00,0.0005243238,0.0005496269093576,2.5303126474015463e-05
2025-05-09 15:15:00,2025-05-22 05:15:00,2025-05-22 05:30:00,2025-05-27 18:15:00,2025-05-27 18:30:00,0.00052294234,0.0005497079274115,2.6765586944374822e-05
2025-05-09 15:30:00,2025-05-22 05:30:00,2025-05-22 05:45:00,2025-05-27 18:30:00,2025-05-27 18:45:00,0.000521085,0.0004705183856359,5.056660657913733e-05
2025-05-09 15:45:00,2025-05-22 05:45:00,2025-05-22 06:00:00,2025-05-27 18:45:00,2025-05-27 19:00:00,0.0005166218,0.0004588661938427,5.775560955647538e-05
